What is Collect Outstanding Balances ?,Learn how to remind your customers of outstanding payments. Send a customer statement, issue a reminder, or send a finance charge memo.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-collect-outstanding-balances
What is Set Up Reminder Terms and Levels ?,Learn how to set up Business Central so that you can send a reminder to a customer about a payment that is due and add charges, or fees to the payment because of the delay.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-setup-reminders
What is Belgian CODA Bank Statements [BE] ?,The Coded Statement of Account is a national banking standard, designed by the Belgian Banker's Association to automatically process electronic bank statements.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/belgium/coda-bank-statements
What is Making Tax Digital - Submitting VAT Returns ?,Business Central includes features to manage your VAT and comply with Making Tax Digital. This article describes how to set up and use these features.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedkingdom/making-tax-digital-submit-vat-return
What is Norwegian VAT Reporting [NO] ?,Norwegian enhancements in Business Central allow you to calculate and report VAT to the Norwegian tax authorities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/norway/norwegian-vat-reporting
What is Set Up Value-Added Tax ?,Make sure that you correctly calculate, post, and report on VAT for sales and purchases. We recommend that you use the assisted setup guide to set up VAT.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-setup-vat
What is Submit VAT Reports to Tax Authorities ?,Learn how to prepare reports that lists VAT from sales during a period, or from sales and purchases, and submit the report to a tax authority.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-report-vat
What is Set Up and Report Intrastat ?,Learn how to set up Intrastat reporting features, and how to report trade with companies in other EU countries.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-setup-report-intrastat
What is Norwegian VAT Reporting [NO] ?,Norwegian enhancements in Business Central allow you to calculate and report VAT to the Norwegian tax authorities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/norway/norwegian-vat-reporting
What is Posting Group Setup ?,Overview of the posting groups you can use to save time and avoid mistakes when you post transactions.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-posting-groups
What is Set Up Bank Accounts (contains video) ?,Learn how bank accounts are used in Business Central, and how you can reconcile amounts with your bank.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bank-how-setup-bank-accounts
What is Create Journal Opening Balances ?,Batch jobs are provided to help transfer legacy account balances to a newly configured company. You can easily transfer this data with journals postings.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-how-to-create-journal-opening-balances
What is Set Up and Export Sales VAT Advance Notifications ?,In Business Central, to create valid sales VAT advance notifications, you must set up the declaration and other setup pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/germany/how-to-set-up-and-export-sales-vat-advance-notifications
What is Create a Customer Sales Order and Sell Products ?,Describes how to create a sales order to record your agreement with a customer to sell or trade products under specific terms.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-sell-products
What is Export Payment Files in the Belgian Version ?,After you have printed a test report and corrected all errors, you can print the payment journal lines to a payment file in the Belgian Version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/belgium/how-to-print-payment-files
